PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-3031,Financial managers,,9950,3.2,3.425,58.49,121650,1.8,30.66,41.10,53.26,69.28,#,63760,85490,110780,144110,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-3041,Compensation and benefits managers,,930,4.7,0.320,51.02,106130,1.6,30.87,40.00,48.17,58.98,73.39,64210,83210,100200,122680,152640,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-3042,Training and development managers,,800,14.0,0.275,45.69,95030,4.7,26.24,31.74,40.94,55.48,70.20,54570,66010,85150,115400,146010,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-3049,"Human resources managers, all other",,1070,4.8,0.370,56.75,118040,2.9,32.84,40.39,52.02,65.62,#,68300,84000,108210,136480,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-3051,Industrial production managers,,3480,4.5,1.199,54.18,112690,4.1,30.21,37.47,48.10,62.98,#,62840,77930,100040,131000,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-3061,Purchasing managers,,1750,6.1,0.601,52.23,108640,2.4,29.91,37.30,48.95,62.95,79.34,62200,77580,101820,130930,165030,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-3071,"Transportation, storage, and distribution managers",,3080,6.5,1.061,40.88,85040,2.0,22.58,28.18,37.93,49.47,64.32,46960,58620,78880,102890,133790,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9021,Construction managers,,7820,7.9,2.694,37.87,78760,2.1,22.14,27.45,34.70,44.85,59.19,46060,57100,72170,93280,123120,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9031,"Education administrators, preschool and child care center/program",,1070,9.4,0.369,18.78,39050,7.3,11.20,13.43,15.81,19.36,30.49,23300,27930,32880,40260,63420,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9032,"Education administrators, elementary and secondary school",,5500,1.0,1.894,*,78140,1.3,*,*,*,*,*,55650,65010,77990,91040,106120,True,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9033,"Education administrators, postsecondary",,1420,14.7,0.488,42.56,88530,5.0,21.13,27.13,36.77,50.15,74.40,43950,56430,76480,104310,154760,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9039,"Education administrators, all other",,220,17.3,0.075,40.20,83610,5.9,18.14,27.92,42.36,51.54,61.49,37720,58080,88100,107200,127900,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9041,Engineering managers,,4040,7.2,1.391,61.67,128260,2.5,40.41,50.90,60.83,70.78,#,84060,105870,126530,147220,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9051,Food service managers,,4240,8.2,1.459,25.52,53090,5.3,15.26,18.17,23.62,30.01,34.90,31740,37790,49120,62410,72590,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9061,Funeral directors,,230,42.2,0.079,20.35,42330,12.5,8.68,14.89,17.93,24.84,37.95,18060,30970,37290,51660,78940,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9081,Lodging managers,,590,11.4,0.203,34.70,72190,7.2,17.63,23.42,30.79,42.38,58.75,36670,48710,64050,88150,122200,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9111,Medical and health services managers,,5650,5.0,1.947,44.01,91540,2.9,22.85,30.39,39.09,50.17,68.98,47520,63200,81310,104350,143480,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9121,Natural sciences managers,,400,15.4,0.138,62.50,129990,5.5,38.93,44.17,54.54,69.87,#,80970,91870,113440,145330,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9131,Postmasters and mail superintendents,,110,0.0,0.038,35.76,74390,1.0,23.82,31.40,35.35,39.60,44.36,49540,65320,73530,82360,92260,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9141,"Property, real estate, and community association managers",,4820,9.7,1.661,25.10,52200,3.8,12.32,14.87,19.67,31.25,45.55,25630,30930,40910,65010,94750,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9151,Social and community service managers,,1280,7.4,0.440,28.44,59160,2.8,16.63,20.52,25.62,33.92,44.42,34600,42680,53290,70550,92390,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",11-9199,"Managers, all other",,4140,5.0,1.427,47.29,98370,2.5,24.25,32.46,44.15,58.44,71.59,50450,67520,91840,121550,148900,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-0000,Business and financial operations occupations,major,151410,1.7,52.139,32.57,67750,1.0,16.67,21.48,29.07,39.21,51.62,34670,44670,60460,81550,107380,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1011,"Agents and business managers of artists, performers, and athletes",,110,27.1,0.038,52.04,108250,26.0,16.38,18.95,40.41,64.93,#,34060,39410,84050,135050,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1021,"Purchasing agents and buyers, farm products",,190,48.1,0.067,35.10,73010,9.0,8.83,14.56,39.01,54.17,60.36,18360,30280,81130,112670,125550,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1022,"Wholesale and retail buyers, except farm products",,4040,6.9,1.392,27.87,57960,2.8,16.04,19.63,25.11,32.89,44.27,33360,40820,52220,68410,92090,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1023,"Purchasing agents, except wholesale, retail, and farm products",,7460,4.6,2.570,28.19,58630,1.6,17.09,20.75,26.50,34.63,42.95,35550,43160,55120,72030,89340,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1031,"Claims adjusters, examiners, and investigators",,7010,8.0,2.413,27.92,58080,2.8,16.36,20.27,27.06,35.00,40.61,34030,42150,56280,72800,84460,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1032,"Insurance appraisers, auto damage",,330,22.0,0.113,27.45,57090,2.1,21.34,23.64,26.52,30.48,36.75,44390,49180,55160,63390,76440,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1041,"Compliance officers, except agriculture, construction, health and safety, and transportation",,5840,3.9,2.011,25.36,52750,3.9,14.97,17.43,22.04,31.45,41.10,31140,36260,45840,65420,85480,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1051,Cost estimators,,4930,4.7,1.698,28.52,59330,1.8,16.04,20.75,27.59,35.34,42.47,33350,43150,57400,73510,88340,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1061,Emergency management specialists,,140,7.5,0.048,29.81,62000,1.7,20.48,23.94,28.87,35.62,42.01,42590,49800,60050,74080,87380,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1071,"Employment, recruitment, and placement specialists",,6540,6.9,2.251,30.11,62620,7.2,14.09,17.99,24.89,35.84,48.36,29310,37410,51770,74540,100600,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1072,"Compensation, benefits, and job analysis specialists",,3270,4.1,1.125,28.22,58700,1.2,17.65,21.67,26.98,33.94,40.73,36700,45070,56110,70600,84710,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1073,Training and development specialists,,5650,3.8,1.946,27.44,57080,1.2,15.35,20.16,26.39,33.51,41.79,31940,41930,54900,69700,86920,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1079,"Human resources, training, and labor relations specialists, all other",,3450,4.4,1.187,30.39,63210,1.4,17.03,21.79,29.16,37.67,46.15,35430,45320,60660,78350,96000,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1081,Logisticians,,3250,8.3,1.119,31.91,66380,2.2,18.17,23.51,30.31,38.91,48.53,37800,48900,63040,80940,100950,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1111,Management analysts,,13090,5.0,4.509,41.76,86850,3.3,20.41,27.21,36.73,49.95,67.60,42440,56590,76400,103890,140610,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1121,Meeting and convention planners,,1160,9.9,0.400,22.32,46420,3.1,13.50,16.22,20.10,26.62,35.66,28090,33740,41800,55370,74180,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-1199,"Business operations specialists, all other",,19250,3.0,6.630,34.21,71150,2.0,17.62,23.47,31.75,42.33,52.86,36650,48820,66040,88040,109950,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2011,Accountants and auditors,,29310,3.5,10.093,32.97,68580,1.3,18.22,22.67,29.66,38.98,51.62,37900,47160,61700,81070,107380,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2021,Appraisers and assessors of real estate,,1970,16.7,0.677,29.51,61380,6.9,14.87,20.86,27.64,38.80,48.72,30930,43400,57480,80710,101340,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2031,Budget analysts,,1130,12.0,0.390,32.02,66600,1.0,20.78,25.76,31.43,38.13,44.51,43210,53570,65370,79320,92580,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2041,Credit analysts,,2970,9.5,1.023,30.90,64270,3.6,16.76,20.93,27.31,38.36,49.99,34870,43530,56810,79780,103980,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2051,Financial analysts,,8380,9.1,2.885,39.24,81620,3.0,21.97,26.97,35.46,47.06,60.02,45710,56100,73760,97890,124850,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2052,Personal financial advisors,,4150,10.0,1.429,47.28,98340,6.4,17.00,22.37,34.21,65.18,#,35360,46520,71150,135580,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2053,Insurance underwriters,,2350,11.1,0.810,31.93,66420,3.1,18.40,22.52,30.45,39.52,48.96,38280,46850,63330,82200,101840,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2061,Financial examiners,,930,16.7,0.319,36.31,75530,4.9,17.59,22.44,30.54,49.86,63.48,36590,46670,63510,103700,132030,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2071,Loan counselors,,**,**,**,17.40,36190,2.8,10.31,13.80,16.39,19.35,23.54,21440,28700,34090,40250,48970,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2072,Loan officers,,7270,9.1,2.502,34.91,72600,4.3,17.52,23.65,29.95,39.54,59.27,36450,49200,62310,82240,123280,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2081,"Tax examiners, collectors, and revenue agents",,670,1.6,0.230,34.03,70790,2.4,16.50,24.40,34.25,44.79,50.22,34330,50760,71240,93170,104460,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2082,Tax preparers,,1300,22.2,0.448,18.61,38710,12.8,8.60,10.41,12.41,23.66,42.09,17900,21650,25810,49210,87550,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",13-2099,"Financial specialists, all other",,2450,11.2,0.845,32.19,66960,7.5,15.81,20.91,27.44,37.29,51.27,32890,43490,57070,77570,106630,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-0000,Computer and mathematical science occupations,major,111150,2.6,38.273,38.27,79610,1.3,19.53,27.55,37.65,48.40,58.87,40620,57310,78310,100670,122460,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1011,"Computer and information scientists, research",,260,28.5,0.089,56.46,117440,8.2,30.63,45.56,54.96,66.57,#,63710,94760,114320,138460,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1021,Computer programmers,,12700,8.3,4.373,40.07,83340,3.0,22.66,29.06,37.88,48.77,61.81,47120,60440,78800,101450,128570,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1031,"Computer software engineers, applications",,15840,7.5,5.456,44.68,92930,1.5,28.44,36.79,44.76,52.24,62.05,59160,76530,93100,108650,129070,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1032,"Computer software engineers, systems software",,17950,7.8,6.181,46.09,95860,1.2,30.28,37.14,45.46,55.38,64.64,62990,77240,94560,115190,134450,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1041,Computer support specialists,,18200,5.6,6.267,23.83,49560,3.7,11.90,16.11,21.87,29.99,38.99,24750,33510,45490,62390,81090,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1051,Computer systems analysts,,18170,6.2,6.256,40.28,83780,2.7,22.50,30.23,39.54,49.53,59.69,46800,62880,82240,103030,124160,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1061,Database administrators,,3350,5.6,1.152,35.46,73750,1.3,19.07,26.37,35.43,44.14,52.62,39670,54850,73700,91820,109440,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1071,Network and computer systems administrators,,11900,5.0,4.097,35.03,72860,1.0,22.96,27.88,33.18,41.29,51.02,47760,57990,69020,85870,106130,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1081,Network systems and data communications analysts,,7150,6.7,2.461,39.54,82250,1.7,23.73,29.71,38.92,48.83,58.64,49350,61790,80950,101570,121970,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-1099,"Computer specialists, all other",,2310,17.2,0.797,37.09,77140,2.8,22.38,28.58,36.65,44.96,52.57,46550,59450,76240,93510,109340,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-2011,Actuaries,,480,20.8,0.165,51.54,107190,6.0,26.46,30.47,45.23,65.90,#,55040,63370,94080,137070,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-2031,Operations research analysts,,2690,14.2,0.925,35.56,73960,4.2,18.60,24.37,34.92,45.99,55.62,38680,50700,72630,95660,115690,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",15-2041,Statisticians,,130,9.8,0.046,34.45,71660,2.3,20.91,25.49,34.24,41.71,49.89,43490,53010,71230,86760,103770,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-0000,Architecture and engineering occupations,major,65380,5.2,22.514,36.57,76070,1.9,18.54,25.46,34.62,46.37,58.09,38550,52960,72020,96450,120840,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-1011,"Architects, except landscape and naval",,3520,12.0,1.211,37.39,77770,3.5,19.49,26.01,35.97,45.40,55.67,40530,54100,74830,94430,115790,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-1012,Landscape architects,,380,35.1,0.131,31.64,65820,16.2,10.47,19.91,30.54,41.67,52.64,21780,41420,63530,86670,109480,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-1021,Cartographers and photogrammetrists,,130,17.9,0.045,28.90,60120,4.1,18.48,21.77,29.91,34.80,41.23,38440,45280,62220,72370,85750,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-1022,Surveyors,,960,11.8,0.329,23.97,49850,3.5,12.22,15.18,20.55,28.97,39.48,25420,31580,42740,60250,82120,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2011,Aerospace engineers,,4180,38.2,1.438,48.61,101110,3.0,32.69,39.94,48.97,58.20,65.51,68000,83070,101870,121060,136260,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2031,Biomedical engineers,,130,33.5,0.045,32.44,67470,2.5,22.94,26.25,32.02,37.70,44.38,47720,54600,66610,78420,92310,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2041,Chemical engineers,,750,26.6,0.260,46.32,96340,3.6,30.19,34.02,43.59,54.33,67.87,62790,70770,90670,113000,141170,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2051,Civil engineers,,4340,9.5,1.495,37.20,77370,2.2,24.39,28.53,35.18,45.10,56.38,50720,59340,73170,93800,117260,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2061,Computer hardware engineers,,1300,10.7,0.446,47.85,99530,3.3,30.16,37.43,46.56,58.35,70.20,62730,77840,96840,121360,146020,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2071,Electrical engineers,,5430,9.3,1.869,43.84,91200,3.8,24.88,33.20,42.30,53.28,64.47,51740,69050,87990,110830,134100,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2072,"Electronics engineers, except computer",,5390,5.5,1.855,43.72,90930,3.1,28.41,34.46,43.29,52.40,63.17,59080,71670,90030,109000,131390,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2081,Environmental engineers,,540,13.0,0.187,42.66,88720,6.6,18.10,29.17,42.24,51.59,61.14,37660,60680,87860,107300,127170,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2111,"Health and safety engineers, except mining safety engineers and inspectors",,440,25.1,0.152,37.71,78430,3.0,24.02,29.70,37.61,45.44,50.51,49970,61770,78230,94520,105060,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2112,Industrial engineers,,6150,12.9,2.117,38.70,80500,1.9,26.63,31.68,37.82,45.41,53.08,55380,65900,78670,94440,110400,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2131,Materials engineers,,650,14.4,0.224,42.74,88900,2.2,27.23,34.51,42.72,50.56,60.58,56640,71770,88850,105150,126010,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2141,Mechanical engineers,,5860,10.6,2.017,39.75,82670,2.2,26.13,32.27,38.52,47.43,56.65,54360,67130,80120,98650,117840,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2151,"Mining and geological engineers, including mining safety engineers",,130,38.6,0.044,47.19,98160,9.1,27.52,34.35,42.09,58.15,69.96,57250,71440,87560,120950,145520,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2171,Petroleum engineers,,1700,32.5,0.585,57.13,118830,2.5,33.80,42.81,55.40,69.46,#,70300,89050,115230,144480,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-2199,"Engineers, all other",,3180,27.1,1.094,43.64,90770,2.0,25.50,32.26,42.12,54.04,64.47,53050,67090,87600,112400,134090,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3011,Architectural and civil drafters,,3040,14.5,1.045,22.45,46700,1.9,15.63,18.08,21.53,25.97,31.47,32510,37610,44770,54020,65460,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3012,Electrical and electronics drafters,,770,14.5,0.266,24.92,51840,3.1,15.94,20.01,23.20,29.72,36.09,33150,41620,48260,61810,75070,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3013,Mechanical drafters,,1800,15.8,0.621,23.53,48950,2.2,14.66,17.78,22.41,28.15,32.16,30490,36990,46600,58560,66900,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3019,"Drafters, all other",,210,18.8,0.071,22.59,46980,4.7,13.52,16.80,20.50,25.87,34.71,28130,34950,42650,53820,72200,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3021,Aerospace engineering and operations technicians,,500,22.5,0.172,33.65,69990,3.3,22.38,27.71,34.70,38.74,41.70,46540,57640,72180,80580,86730,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3022,Civil engineering technicians,,2110,9.4,0.727,20.80,43260,2.3,12.96,15.36,20.19,25.88,29.66,26960,31940,41990,53830,61690,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3023,Electrical and electronic engineering technicians,,5690,5.2,1.958,28.67,59640,3.4,17.84,22.48,27.97,32.91,41.19,37100,46760,58180,68450,85670,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3024,Electro-mechanical technicians,,170,24.4,0.058,25.23,52480,3.8,16.04,19.40,24.64,29.02,35.47,33370,40350,51260,60350,73770,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3025,Environmental engineering technicians,,220,34.3,0.075,22.95,47730,9.4,12.97,15.39,22.08,29.29,35.19,26980,32020,45930,60930,73200,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3026,Industrial engineering technicians,,2240,19.1,0.772,24.91,51820,1.3,16.70,20.19,24.68,29.20,32.68,34740,41990,51340,60740,67980,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3027,Mechanical engineering technicians,,1210,19.3,0.415,22.46,46720,4.1,12.98,16.65,21.04,27.32,34.07,26990,34630,43770,56830,70870,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3029,"Engineering technicians, except drafters, all other",,930,15.5,0.322,25.61,53270,3.6,15.72,19.36,24.61,30.90,37.16,32700,40270,51180,64270,77300,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",17-3031,Surveying and mapping technicians,,1260,16.4,0.433,17.89,37200,3.4,10.34,13.02,16.36,23.10,27.48,21500,27080,34030,48060,57150,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-0000,"Life, physical, and social science occupations",major,21370,6.8,7.360,32.96,68560,2.7,14.97,20.10,28.65,41.79,56.86,31130,41810,59600,86930,118260,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1012,Food scientists and technologists,,320,11.7,0.110,34.84,72470,8.3,14.87,19.38,33.72,47.08,59.41,30930,40300,70140,97930,123570,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1013,Soil and plant scientists,,**,**,**,21.21,44110,10.7,8.17,8.73,9.67,27.53,53.49,16990,18160,20120,57260,111260,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1021,Biochemists and biophysicists,,70,49.3,0.025,53.63,111550,24.1,14.08,27.14,38.82,75.76,#,29280,56440,80740,157580,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1022,Microbiologists,,100,9.2,0.033,24.05,50030,4.6,14.17,18.46,22.28,25.98,32.53,29470,38390,46330,54040,67650,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1023,Zoologists and wildlife biologists,,**,**,**,21.77,45290,16.2,13.02,13.88,15.31,26.48,40.84,27080,28870,31840,55090,84940,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1029,"Biological scientists, all other",,250,16.2,0.086,38.33,79730,5.5,19.30,27.05,33.34,41.09,47.56,40150,56260,69340,85470,98920,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1041,Epidemiologists,,50,22.7,0.018,25.65,53350,7.2,13.68,19.74,22.23,26.54,39.80,28460,41070,46230,55200,82790,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1042,"Medical scientists, except epidemiologists",,900,8.8,0.311,33.12,68900,5.9,19.62,22.86,29.28,39.01,50.74,40810,47550,60910,81130,105550,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-1099,"Life scientists, all other",,60,40.4,0.019,27.71,57640,9.4,16.88,19.53,22.76,32.30,49.52,35100,40630,47340,67190,103000,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-2012,Physicists,,90,18.1,0.030,45.72,95100,6.6,28.92,35.33,42.40,51.59,63.92,60150,73490,88190,107300,132950,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-2021,Atmospheric and space scientists,,**,**,**,30.67,63790,18.0,8.90,12.05,26.80,43.43,55.81,18510,25060,55740,90340,116090,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-2031,Chemists,,1160,11.5,0.400,37.91,78850,6.9,18.73,22.48,32.23,44.79,64.46,38970,46750,67040,93170,134070,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-2032,Materials scientists,,80,34.0,0.026,45.26,94140,4.3,27.34,34.64,47.54,57.11,62.74,56860,72060,98880,118780,130510,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-2041,"Environmental scientists and specialists, including health",,2440,48.3,0.840,39.96,83110,7.9,18.60,27.63,42.11,51.54,59.14,38680,57460,87600,107200,123000,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-2042,"Geoscientists, except hydrologists and geographers",,1640,20.4,0.566,54.59,113550,7.9,23.80,32.68,51.12,72.34,#,49510,67960,106330,150460,#,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-2043,Hydrologists,,**,**,**,41.55,86420,4.2,18.97,32.09,40.66,57.00,63.59,39450,66750,84570,118560,132280,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-2099,"Physical scientists, all other",,300,11.1,0.104,45.83,95320,2.3,27.46,36.52,47.52,52.94,62.56,57120,75960,98840,110110,130130,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-3011,Economists,,220,25.9,0.076,44.70,92980,7.3,24.85,33.90,43.51,55.28,68.69,51700,70520,90500,114990,142880,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-3021,Market research analysts,,5500,7.0,1.892,34.37,71480,2.6,17.80,23.48,31.35,41.75,56.47,37020,48830,65220,86850,117470,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",19-3022,Survey researchers,,390,42.0,0.136,22.39,46580,6.8,9.82,14.61,18.96,27.13,37.44,20430,30390,39430,56430,77870,,
