AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
"Winston-Salem, NC",Child care workers,,680,16.3,3.334,9.71,20190,3.5,7.08,7.78,9.17,11.39,13.56,14720,16190,19080,23700,28200,,,
"Winston-Salem, NC",Personal and home care aides,,830,30.6,4.028,9.25,19250,2.3,8.02,8.45,9.12,9.84,11.27,16670,17580,18970,20480,23440,,,
"Winston-Salem, NC",Fitness trainers and aerobics instructors,,620,14.5,3.026,11.95,24850,8.6,8.00,8.84,10.49,14.71,18.15,16630,18380,21830,30590,37750,,,
"Winston-Salem, NC",Recreation workers,,160,10.2,0.762,11.83,24600,5.6,7.41,8.64,11.41,14.39,17.32,15420,17970,23740,29940,36030,,,
"Winston-Salem, NC",Residential advisors,,30,0.0,0.152,14.68,30540,2.2,8.91,12.62,14.70,17.38,19.71,18530,26250,30580,36150,41000,,,
"Winston-Salem, NC",Sales and related occupations,major,19610,2.6,95.558,14.25,29650,2.5,7.11,8.06,10.39,16.66,25.33,14790,16750,21620,34650,52680,,,
"Winston-Salem, NC",First-line supervisors/managers of retail sales workers,,2540,6.7,12.358,17.13,35640,2.9,10.20,12.04,15.59,19.97,25.76,21220,25050,32420,41540,53580,,,
"Winston-Salem, NC",First-line supervisors/managers of non-retail sales workers,,390,10.2,1.887,31.44,65400,4.2,14.49,18.77,28.16,38.23,54.37,30130,39040,58560,79520,113090,,,
"Winston-Salem, NC",Cashiers,,5150,6.3,25.100,8.32,17300,1.4,6.80,7.18,7.99,9.09,10.68,14150,14930,16630,18900,22220,,,
"Winston-Salem, NC",Counter and rental clerks,,600,11.2,2.901,10.60,22040,5.5,6.86,7.33,9.05,12.04,18.66,14270,15240,18820,25040,38800,,,
"Winston-Salem, NC",Parts salespersons,,610,20.4,2.984,13.15,27350,5.1,8.59,9.95,12.37,15.90,18.62,17870,20690,25730,33070,38720,,,
"Winston-Salem, NC",Retail salespersons,,5980,5.7,29.125,10.84,22540,3.1,7.09,7.87,9.12,12.08,17.50,14750,16360,18960,25130,36400,,,
"Winston-Salem, NC",Advertising sales agents,,230,6.8,1.109,24.37,50700,5.0,11.10,14.47,19.21,29.69,44.41,23090,30100,39970,61760,92380,,,
"Winston-Salem, NC",Insurance sales agents,,330,22.7,1.618,25.95,53980,18.4,8.04,11.20,23.37,28.86,37.61,16710,23300,48610,60020,78230,,,
"Winston-Salem, NC","Securities, commodities, and financial services sales agents",,280,19.9,1.365,42.11,87590,9.0,19.49,24.09,40.52,49.14,70.51,40540,50100,84280,102200,146660,,,
"Winston-Salem, NC",Travel agents,,50,8.5,0.253,13.53,28130,14.1,7.24,8.13,15.53,17.78,19.13,15050,16910,32310,36980,39780,,,
"Winston-Salem, NC","Sales representatives, services, all other",,470,14.9,2.274,24.23,50390,7.8,11.83,14.99,19.87,28.75,40.41,24610,31180,41320,59800,84060,,,
"Winston-Salem, NC","Sales representatives, wholesale and manufacturing, technical and scientific products",,160,28.8,0.784,28.78,59860,13.9,13.17,15.33,19.59,32.67,58.20,27390,31890,40750,67960,121050,,,
"Winston-Salem, NC","Sales representatives, wholesale and manufacturing, except technical and scientific products",,1830,7.1,8.917,22.95,47740,4.4,11.25,14.13,18.66,26.71,40.76,23390,29390,38810,55560,84790,,,
"Winston-Salem, NC",Demonstrators and product promoters,,80,22.1,0.367,9.36,19480,7.6,6.97,7.61,8.70,10.23,11.86,14500,15820,18100,21280,24660,,,
"Winston-Salem, NC",Real estate brokers,,280,14.5,1.383,20.22,42050,12.1,11.09,13.02,15.59,21.29,36.82,23060,27090,32430,44290,76580,,,
"Winston-Salem, NC",Real estate sales agents,,160,35.2,0.770,24.67,51310,6.2,15.58,18.89,25.89,29.49,31.61,32410,39290,53850,61330,65740,,,
"Winston-Salem, NC",Sales engineers,,80,4.5,0.398,24.53,51030,8.3,16.04,17.27,19.31,32.12,38.35,33360,35920,40160,66800,79780,,,
"Winston-Salem, NC",Telemarketers,,310,25.8,1.523,9.06,18850,3.4,7.28,7.92,8.65,9.39,12.35,15140,16480,17990,19530,25680,,,
"Winston-Salem, NC","Sales and related workers, all other",,90,14.2,0.441,23.28,48430,5.2,12.34,15.98,21.12,30.64,38.38,25670,33240,43930,63730,79840,,,
"Winston-Salem, NC",Office and administrative support occupations,major,31800,2.0,155.009,15.18,31580,1.0,9.23,11.57,14.35,18.06,22.71,19200,24070,29850,37570,47240,,,
"Winston-Salem, NC",First-line supervisors/managers of office and administrative support workers,,2040,3.6,9.947,21.78,45290,1.4,13.35,16.71,20.76,26.12,31.62,27780,34760,43180,54330,65780,,,
"Winston-Salem, NC","Switchboard operators, including answering service",,300,12.6,1.451,12.27,25530,1.8,9.00,10.41,11.89,14.11,16.71,18710,21650,24730,29350,34760,,,
"Winston-Salem, NC",Bill and account collectors,,340,10.5,1.680,16.27,33830,2.1,10.55,13.46,16.27,19.38,22.10,21940,27990,33850,40310,45980,,,
"Winston-Salem, NC",Billing and posting clerks and machine operators,,1070,3.7,5.199,15.18,31580,1.4,11.72,13.19,15.08,17.28,19.19,24380,27430,31370,35940,39910,,,
"Winston-Salem, NC","Bookkeeping, accounting, and auditing clerks",,2470,7.6,12.056,16.18,33640,1.4,11.11,13.25,15.47,18.85,22.56,23100,27560,32190,39200,46920,,,
"Winston-Salem, NC",Payroll and timekeeping clerks,,350,15.7,1.710,15.76,32780,2.8,10.45,11.99,15.84,18.68,21.88,21730,24940,32940,38860,45510,,,
"Winston-Salem, NC",Procurement clerks,,80,3.9,0.392,15.78,32820,2.2,12.76,13.79,15.40,17.64,19.81,26550,28690,32030,36690,41210,,,
"Winston-Salem, NC",Tellers,,660,13.2,3.208,12.04,25040,2.1,9.94,10.66,11.79,13.30,15.08,20680,22180,24520,27660,31370,,,
"Winston-Salem, NC","Court, municipal, and license clerks",,80,10.2,0.400,14.31,29750,2.7,10.75,11.81,13.77,16.74,19.09,22350,24570,28650,34810,39720,,,
"Winston-Salem, NC","Credit authorizers, checkers, and clerks",,40,16.4,0.186,13.80,28700,2.6,10.90,12.89,14.12,15.32,16.10,22670,26810,29370,31870,33490,,,
"Winston-Salem, NC",Customer service representatives,,3050,5.2,14.851,14.89,30970,2.0,9.15,11.91,14.19,17.65,22.07,19040,24770,29510,36700,45900,,,
"Winston-Salem, NC","Eligibility interviewers, government programs",,180,0.1,0.871,16.50,34320,2.2,13.39,14.38,15.94,18.33,20.47,27850,29910,33160,38120,42570,,,
"Winston-Salem, NC",File clerks,,240,8.7,1.163,13.86,28830,3.9,9.41,10.69,12.87,15.97,20.57,19570,22240,26770,33220,42780,,,
"Winston-Salem, NC","Hotel, motel, and resort desk clerks",,450,10.4,2.194,9.51,19780,4.0,7.20,8.04,9.53,10.93,11.94,14980,16730,19820,22730,24840,,,
"Winston-Salem, NC","Interviewers, except eligibility and loan",,690,0.3,3.346,13.93,28970,1.5,11.24,12.31,13.81,15.62,17.32,23370,25610,28720,32480,36030,,,
"Winston-Salem, NC","Library assistants, clerical",,160,21.3,0.789,10.37,21570,6.7,7.01,7.59,9.03,12.98,16.42,14590,15790,18790,26990,34150,,,
"Winston-Salem, NC",Loan interviewers and clerks,,220,9.9,1.064,17.35,36090,2.6,13.21,14.35,16.06,18.33,20.53,27480,29850,33400,38140,42700,,,
"Winston-Salem, NC",New accounts clerks,,150,24.2,0.745,15.38,31980,7.1,10.79,12.42,15.61,18.06,19.61,22450,25840,32460,37560,40780,,,
"Winston-Salem, NC",Order clerks,,270,25.9,1.334,13.89,28900,2.6,8.58,10.51,13.40,17.40,19.54,17840,21870,27870,36190,40630,,,
"Winston-Salem, NC","Human resources assistants, except payroll and timekeeping",,340,5.2,1.657,14.89,30970,3.7,8.25,11.95,15.02,18.13,21.09,17150,24850,31250,37720,43860,,,
"Winston-Salem, NC",Receptionists and information clerks,,1480,7.3,7.214,11.81,24570,1.7,8.29,9.78,11.57,13.86,15.79,17240,20350,24070,28820,32830,,,
"Winston-Salem, NC",Reservation and transportation ticket agents and travel clerks,,30,8.5,0.148,10.58,22000,10.4,7.09,7.77,8.78,11.65,15.63,14750,16170,18250,24230,32510,,,
"Winston-Salem, NC",All other information and record clerks,,270,12.6,1.317,16.18,33660,1.7,10.15,13.31,15.84,18.33,22.61,21120,27690,32940,38120,47020,,,
"Winston-Salem, NC",Cargo and freight agents,,80,23.4,0.404,19.54,40640,4.9,15.66,17.08,19.02,22.50,25.00,32570,35530,39550,46810,52000,,,
"Winston-Salem, NC",Couriers and messengers,,130,21.0,0.627,12.60,26210,4.5,9.52,10.57,12.13,14.20,16.36,19810,21990,25230,29540,34030,,,
"Winston-Salem, NC","Police, fire, and ambulance dispatchers",,180,2.9,0.880,14.94,31080,1.5,11.75,12.86,14.31,16.65,19.36,24440,26750,29770,34630,40270,,,
"Winston-Salem, NC","Dispatchers, except police, fire, and ambulance",,240,10.7,1.176,15.90,33070,4.6,9.74,11.58,15.22,19.76,23.28,20270,24090,31670,41100,48430,,,
"Winston-Salem, NC",Postal service clerks,,130,15.4,0.650,22.35,46480,2.9,12.84,20.95,25.25,25.80,26.26,26700,43580,52530,53670,54630,,,
"Winston-Salem, NC",Postal service mail carriers,,610,0.0,2.973,23.01,47860,2.7,18.24,19.66,24.25,25.80,26.14,37950,40890,50450,53670,54360,,,
"Winston-Salem, NC","Postal service mail sorters, processors, and processing machine operators",,40,0.0,0.179,20.69,43040,3.6,8.05,12.18,25.25,25.80,25.81,16750,25320,52530,53670,53680,,,
"Winston-Salem, NC","Production, planning, and expediting clerks",,530,4.1,2.584,17.91,37260,3.3,10.11,13.48,17.51,22.32,25.40,21020,28030,36420,46420,52830,,,
"Winston-Salem, NC","Shipping, receiving, and traffic clerks",,1130,6.1,5.522,13.83,28770,1.8,9.92,11.36,13.42,16.12,18.89,20630,23640,27910,33530,39280,,,
"Winston-Salem, NC",Stock clerks and order fillers,,2200,6.9,10.726,10.76,22370,1.9,7.43,8.44,10.28,12.54,15.11,15450,17550,21380,26090,31420,,,
"Winston-Salem, NC","Weighers, measurers, checkers, and samplers, recordkeeping",,190,8.0,0.944,12.39,25770,4.9,8.27,10.05,11.96,14.39,16.33,17200,20910,24880,29940,33960,,,
"Winston-Salem, NC",Executive secretaries and administrative assistants,,2960,5.6,14.443,18.78,39060,2.1,13.01,14.98,18.11,21.88,26.49,27070,31150,37670,45510,55110,,,
"Winston-Salem, NC",Legal secretaries,,210,26.0,1.034,21.02,43730,3.3,14.54,16.27,21.38,24.63,28.31,30240,33850,44470,51240,58890,,,
"Winston-Salem, NC",Medical secretaries,,1040,2.9,5.072,13.66,28410,2.0,10.27,11.64,13.35,15.30,17.73,21360,24200,27770,31830,36880,,,
"Winston-Salem, NC","Secretaries, except legal, medical, and executive",,2730,8.5,13.313,14.49,30140,1.9,10.07,11.98,14.40,16.76,19.58,20940,24930,29940,34870,40720,,,
"Winston-Salem, NC",Computer operators,,120,14.6,0.560,19.59,40740,3.4,14.35,16.40,18.31,21.68,27.34,29850,34120,38080,45100,56860,,,
"Winston-Salem, NC",Data entry keyers,,500,10.3,2.459,12.61,26230,2.5,8.75,10.69,12.56,14.44,16.83,18190,22240,26120,30020,35000,,,
"Winston-Salem, NC",Insurance claims and policy processing clerks,,500,11.5,2.451,15.66,32580,4.2,11.91,12.90,14.24,17.16,19.90,24770,26840,29630,35690,41390,,,
"Winston-Salem, NC","Mail clerks and mail machine operators, except postal service",,240,3.0,1.166,12.53,26060,2.7,7.47,8.81,13.10,14.80,18.53,15550,18320,27240,30790,38530,,,
"Winston-Salem, NC","Office clerks, general",,2590,5.6,12.625,12.36,25700,2.2,7.60,9.48,11.85,14.81,17.87,15810,19710,24640,30810,37170,,,
"Winston-Salem, NC","Office machine operators, except computer",,40,5.9,0.193,13.96,29040,3.2,10.43,11.52,13.50,15.21,16.30,21690,23970,28080,31640,33910,,,
"Winston-Salem, NC",Statistical assistants,,30,0.0,0.155,16.14,33570,2.0,12.73,14.05,15.93,17.91,20.58,26480,29230,33130,37240,42810,,,
"Winston-Salem, NC","Office and administrative support workers, all other",,180,10.0,0.888,16.50,34330,2.5,11.41,13.55,15.96,18.78,21.65,23730,28180,33190,39060,45020,,,
"Winston-Salem, NC",Construction and extraction occupations,major,7230,4.6,35.227,16.97,35310,1.9,10.63,12.63,15.63,19.88,26.06,22100,26270,32510,41350,54210,,,
"Winston-Salem, NC",First-line supervisors/managers of construction trades and extraction workers,,1240,7.4,6.033,24.79,51570,3.0,15.90,19.05,24.70,30.24,35.00,33070,39620,51380,62890,72800,,,
"Winston-Salem, NC",Brickmasons and blockmasons,,190,5.1,0.924,17.30,35990,6.2,11.85,13.29,18.74,20.98,22.32,24660,27640,38990,43640,46420,,,
"Winston-Salem, NC",Carpenters,,730,16.7,3.539,16.82,34990,3.3,12.03,13.72,16.68,19.31,22.44,25020,28530,34680,40170,46680,,,
"Winston-Salem, NC",Cement masons and concrete finishers,,100,20.1,0.483,13.61,28300,5.8,9.46,10.61,12.81,15.62,20.23,19670,22060,26650,32490,42070,,,
"Winston-Salem, NC",Construction laborers,,850,15.5,4.164,12.27,25520,2.7,8.85,10.31,11.86,14.28,16.67,18410,21450,24660,29710,34670,,,
"Winston-Salem, NC",Operating engineers and other construction equipment operators,,630,12.3,3.085,14.54,30240,2.5,11.12,12.73,14.31,16.02,18.92,23120,26490,29760,33330,39340,,,
"Winston-Salem, NC",Drywall and ceiling tile installers,,180,14.8,0.900,13.48,28050,6.1,7.29,11.22,13.89,16.01,18.68,15160,23330,28900,33310,38850,,,
"Winston-Salem, NC",Electricians,,860,15.9,4.204,18.29,38040,2.3,13.39,15.89,18.26,20.55,23.86,27840,33050,37990,42750,49630,,,
"Winston-Salem, NC",Glaziers,,**,**,**,15.21,31650,4.6,12.16,13.35,15.20,17.37,18.88,25290,27760,31620,36130,39260,,,
"Winston-Salem, NC","Painters, construction and maintenance",,220,19.1,1.091,13.53,28140,4.1,10.71,11.79,13.49,15.21,16.71,22280,24520,28060,31640,34750,,,
"Winston-Salem, NC",Pipelayers,,90,10.2,0.448,13.97,29060,2.8,11.09,12.15,13.51,15.08,18.03,23060,25270,28090,31360,37500,,,
"Winston-Salem, NC","Plumbers, pipefitters, and steamfitters",,270,22.7,1.324,20.67,43000,12.2,13.49,15.02,18.99,27.53,31.01,28060,31240,39500,57260,64490,,,
"Winston-Salem, NC",Roofers,,160,32.8,0.773,13.53,28130,2.7,9.93,11.10,13.13,15.58,18.56,20650,23080,27310,32410,38610,,,
"Winston-Salem, NC",Sheet metal workers,,330,11.6,1.626,16.83,35000,6.3,11.69,14.38,16.59,19.28,23.16,24310,29920,34510,40100,48180,,,
"Winston-Salem, NC","Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters",,**,**,**,12.91,26840,3.4,11.69,12.23,13.04,13.86,14.36,24320,25440,27130,28830,29860,,,
"Winston-Salem, NC",Helpers--carpenters,,**,**,**,11.42,23750,4.1,9.52,10.08,10.94,12.49,14.71,19800,20960,22750,25980,30590,,,
"Winston-Salem, NC",Helpers--electricians,,280,17.2,1.384,12.31,25610,3.0,9.22,10.72,12.25,14.14,15.62,19170,22300,25470,29420,32500,,,
"Winston-Salem, NC","Helpers--pipelayers, plumbers, pipefitters, and steamfitters",,190,48.0,0.925,13.54,28150,8.6,8.90,10.55,13.18,15.91,20.08,18500,21940,27410,33090,41780,,,
"Winston-Salem, NC",Construction and building inspectors,,90,4.5,0.445,20.60,42840,2.5,16.14,17.68,20.24,23.50,25.53,33570,36770,42100,48870,53100,,,
"Winston-Salem, NC",Highway maintenance workers,,60,22.8,0.272,12.14,25260,3.1,8.67,10.36,12.20,13.99,15.99,18030,21550,25380,29090,33250,,,
"Winston-Salem, NC",Septic tank servicers and sewer pipe cleaners,,130,14.0,0.625,13.29,27640,5.0,10.16,11.74,13.30,15.12,16.90,21130,24420,27670,31450,35140,,,
"Winston-Salem, NC","Installation, maintenance, and repair occupations",major,7480,4.5,36.474,18.75,39000,1.6,10.91,13.80,17.76,22.67,28.28,22690,28710,36940,47140,58830,,,
"Winston-Salem, NC","First-line supervisors/managers of mechanics, installers, and repairers",,800,10.7,3.914,24.69,51350,3.3,13.65,18.89,24.42,29.76,37.08,28400,39290,50790,61890,77130,,,
"Winston-Salem, NC","Computer, automated teller, and office machine repairers",,190,22.2,0.940,19.96,41510,3.3,14.11,16.30,20.93,23.52,25.19,29350,33890,43530,48910,52390,,,
"Winston-Salem, NC","Telecommunications equipment installers and repairers, except line installers",,170,14.1,0.832,25.54,53130,5.4,15.96,20.45,27.29,30.15,31.97,33190,42530,56750,62710,66500,,,
"Winston-Salem, NC","Electrical and electronics repairers, commercial and industrial equipment",,90,47.7,0.425,20.40,42430,9.2,13.32,15.80,19.56,22.83,29.66,27710,32850,40690,47490,61690,,,
"Winston-Salem, NC",Electronic home entertainment equipment installers and repairers,,70,4.1,0.322,18.61,38720,2.8,13.96,16.54,19.22,21.14,22.36,29030,34410,39980,43970,46500,,,
"Winston-Salem, NC",Security and fire alarm systems installers,,**,**,**,15.65,32550,5.9,11.93,12.72,14.03,19.06,21.19,24820,26460,29190,39650,44080,,,
"Winston-Salem, NC",Aircraft mechanics and service technicians,,290,1.4,1.434,22.69,47190,6.2,20.79,21.65,23.07,24.50,25.35,43250,45030,47990,50950,52730,,,
"Winston-Salem, NC",Automotive body and related repairers,,140,49.3,0.689,19.68,40930,7.9,10.83,14.15,17.65,24.36,32.16,22520,29430,36710,50660,66890,,,
"Winston-Salem, NC",Automotive service technicians and mechanics,,940,13.2,4.568,18.69,38870,4.3,10.37,13.80,18.03,22.86,27.59,21570,28710,37500,47540,57400,,,
"Winston-Salem, NC",Bus and truck mechanics and diesel engine specialists,,220,22.2,1.058,17.27,35930,2.5,12.14,14.10,16.97,20.34,23.31,25260,29320,35290,42300,48480,,,
"Winston-Salem, NC","Mobile heavy equipment mechanics, except engines",,80,39.0,0.413,17.05,35460,4.5,12.38,14.45,16.97,19.47,22.75,25760,30050,35290,40490,47320,,,
"Winston-Salem, NC",Outdoor power equipment and other small engine mechanics,,**,**,**,15.63,32510,6.9,13.25,14.17,15.62,17.25,18.87,27560,29470,32500,35880,39250,,,
"Winston-Salem, NC",Tire repairers and changers,,150,27.4,0.747,11.25,23400,8.3,8.57,9.52,10.68,13.34,15.08,17830,19790,22220,27740,31360,,,
"Winston-Salem, NC","Heating, air conditioning, and refrigeration mechanics and installers",,460,35.4,2.240,16.68,34680,3.0,12.48,14.19,16.27,19.12,21.93,25950,29520,33850,39780,45620,,,
"Winston-Salem, NC",Industrial machinery mechanics,,330,18.1,1.593,19.60,40770,3.1,13.85,16.03,19.42,22.37,26.10,28800,33350,40390,46530,54290,,,
"Winston-Salem, NC","Maintenance and repair workers, general",,1970,4.7,9.612,16.87,35080,1.2,11.09,13.50,16.63,19.79,23.30,23070,28080,34590,41170,48460,,,
"Winston-Salem, NC","Maintenance workers, machinery",,270,6.9,1.308,26.00,54090,8.3,12.75,16.68,24.02,36.70,39.59,26510,34700,49970,76330,82340,,,
"Winston-Salem, NC",Millwrights,,40,42.0,0.171,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Winston-Salem, NC",Electrical power-line installers and repairers,,50,31.5,0.243,27.36,56900,3.6,20.85,23.33,27.75,31.81,34.69,43360,48530,57710,66160,72150,,,
"Winston-Salem, NC",Telecommunications line installers and repairers,,170,12.1,0.842,24.05,50030,3.6,14.35,17.68,26.73,29.83,31.69,29850,36760,55600,62050,65920,,,
"Winston-Salem, NC",Medical equipment repairers,,30,39.8,0.167,23.69,49280,7.0,16.15,19.15,25.61,28.63,30.54,33600,39830,53280,59550,63520,,,
"Winston-Salem, NC","Coin, vending, and amusement machine servicers and repairers",,60,6.4,0.283,14.87,30940,2.7,10.80,12.58,14.85,17.47,19.21,22470,26170,30880,36330,39960,,,
"Winston-Salem, NC",Locksmiths and safe repairers,,70,27.2,0.318,12.46,25910,7.3,8.56,10.06,11.14,12.21,21.50,17800,20930,23170,25410,44710,,,
"Winston-Salem, NC","Helpers--installation, maintenance, and repair workers",,400,15.9,1.932,11.98,24920,4.4,7.69,9.66,11.86,14.02,16.22,15990,20090,24670,29160,33730,,,
"Winston-Salem, NC",Production occupations,major,17620,2.7,85.858,14.97,31150,2.8,8.45,10.73,13.88,18.43,23.51,17570,22310,28880,38330,48900,,,
"Winston-Salem, NC",First-line supervisors/managers of production and operating workers,,1100,4.6,5.373,22.83,47500,1.5,14.65,17.61,21.83,27.81,33.26,30470,36630,45400,57850,69180,,,
"Winston-Salem, NC",Electrical and electronic equipment assemblers,,1190,6.0,5.779,13.21,27470,2.6,10.62,11.66,13.11,14.73,15.92,22100,24260,27270,30630,33120,,,
"Winston-Salem, NC",Structural metal fabricators and fitters,,210,12.7,1.040,15.76,32790,4.6,11.45,12.98,15.19,18.27,21.19,23810,26990,31600,38000,44080,,,
"Winston-Salem, NC",Team assemblers,,1790,5.9,8.717,12.85,26730,2.5,7.47,9.56,11.47,16.54,19.43,15540,19880,23860,34390,40420,,,
"Winston-Salem, NC","Assemblers and fabricators, all other",,170,27.4,0.838,11.06,23000,5.0,7.22,8.18,10.08,14.65,16.85,15030,17000,20960,30480,35060,,,
"Winston-Salem, NC",Bakers,,340,42.4,1.663,10.23,21280,7.6,7.32,8.22,9.67,12.33,14.51,15230,17090,20110,25640,30180,,,
"Winston-Salem, NC",Butchers and meat cutters,,180,20.4,0.889,12.33,25650,5.9,7.61,9.12,12.08,15.29,18.00,15830,18960,25130,31800,37440,,,
"Winston-Salem, NC","Computer-controlled machine tool operators, metal and plastic",,160,20.3,0.789,18.15,37760,5.1,11.10,13.96,18.04,22.06,25.00,23080,29050,37530,45880,52000,,,
"Winston-Salem, NC","Extruding and drawing machine setters, operators, and tenders, metal and plastic",,630,16.7,3.085,13.81,28720,3.0,10.78,12.50,14.03,15.37,16.87,22430,26000,29180,31970,35080,,,
"Winston-Salem, NC","Rolling machine setters, operators, and tenders, metal and plastic",,140,8.4,0.658,12.43,25850,7.7,8.57,9.63,11.45,14.22,19.57,17820,20030,23820,29570,40700,,,
"Winston-Salem, NC","Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,280,12.7,1.386,14.01,29140,4.0,9.30,11.14,13.28,16.74,20.60,19350,23170,27630,34820,42850,,,
"Winston-Salem, NC","Drilling and boring machine tool setters, operators, and tenders, metal and plastic",,**,**,**,11.94,24830,3.1,9.36,10.43,11.65,13.49,15.30,19470,21700,24240,28070,31820,,,
"Winston-Salem, NC","Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",,50,11.0,0.235,14.42,30000,3.2,10.06,11.31,15.40,17.49,18.80,20930,23520,32040,36370,39100,,,
