AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
West Central-Southwest New Hampshire nonmetropolitan area,Computer and information systems managers,,70,15.4,44.98,93570,2.7,30.98,37.38,44.98,52.20,62.66,64450,77740,93550,108580,130330,,,
West Central-Southwest New Hampshire nonmetropolitan area,Financial managers,,290,14.9,57.48,119560,10.4,29.03,36.55,46.74,68.24,#,60380,76030,97210,141950,#,,,
West Central-Southwest New Hampshire nonmetropolitan area,Industrial production managers,,50,11.7,39.38,81900,3.4,26.13,31.25,39.79,47.63,55.41,54350,65000,82750,99060,115250,,,
West Central-Southwest New Hampshire nonmetropolitan area,Construction managers,,100,9.9,37.03,77030,5.0,25.84,29.33,34.91,40.07,54.43,53750,61000,72610,83340,113220,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Education administrators, elementary and secondary school",,70,13.4,*,73700,2.2,*,*,*,*,*,57380,64560,73860,83660,95640,True,,
West Central-Southwest New Hampshire nonmetropolitan area,Engineering managers,,40,16.8,48.47,100810,5.3,31.21,39.58,46.82,53.07,71.86,64920,82330,97380,110390,149470,,,
West Central-Southwest New Hampshire nonmetropolitan area,Food service managers,,30,29.1,24.30,50540,4.3,17.23,19.45,23.45,27.92,34.81,35830,40450,48780,58080,72400,,,
West Central-Southwest New Hampshire nonmetropolitan area,Medical and health services managers,,40,13.2,38.67,80430,6.7,20.50,29.00,36.34,46.17,58.66,42650,60320,75590,96040,122010,,,
West Central-Southwest New Hampshire nonmetropolitan area,Postmasters and mail superintendents,,30,0.0,29.21,60760,1.3,24.50,26.13,28.83,32.55,37.19,50960,54340,59970,67700,77350,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Property, real estate, and community association managers",,30,35.2,20.09,41780,8.7,13.50,14.62,17.77,25.46,30.65,28080,30410,36950,52950,63750,,,
West Central-Southwest New Hampshire nonmetropolitan area,Social and community service managers,,60,24.1,24.70,51370,9.5,16.40,17.48,19.29,31.04,42.78,34110,36360,40110,64570,88970,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Managers, all other",,210,20.0,53.29,110840,8.1,30.35,39.44,48.26,58.68,#,63120,82030,100380,122060,#,,,
West Central-Southwest New Hampshire nonmetropolitan area,Business and financial operations occupations,major,1630,12.9,26.25,54600,3.1,14.59,18.26,24.40,31.48,40.06,30350,37980,50750,65480,83320,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Wholesale and retail buyers, except farm products",,40,21.1,26.77,55670,8.8,14.46,19.70,26.33,32.10,39.56,30090,40980,54770,66770,82280,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Purchasing agents, except wholesale, retail, and farm products",,90,22.0,25.54,53130,2.9,17.24,19.98,26.37,30.64,33.57,35850,41550,54850,63720,69820,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Claims adjusters, examiners, and investigators",,110,38.8,28.64,59580,2.7,19.96,23.48,28.41,33.55,39.38,41510,48830,59100,69790,81920,,,
West Central-Southwest New Hampshire nonmetropolitan area,Cost estimators,,60,23.4,30.88,64220,6.4,19.40,23.88,30.24,38.81,46.13,40350,49680,62890,80720,95960,,,
West Central-Southwest New Hampshire nonmetropolitan area,Training and development specialists,,40,46.8,16.37,34040,6.6,10.32,11.06,12.28,19.25,28.22,21460,23000,25540,40040,58690,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Human resources, training, and labor relations specialists, all other",,60,10.0,27.91,58060,4.3,17.16,19.41,25.97,35.08,43.80,35690,40370,54010,72970,91110,,,
West Central-Southwest New Hampshire nonmetropolitan area,Management analysts,,50,26.9,48.63,101150,18.6,23.91,28.47,38.84,58.62,#,49730,59210,80780,121930,#,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Business operations specialists, all other",,560,18.8,22.83,47490,5.3,13.49,15.34,20.82,27.19,35.50,28050,31900,43300,56550,73840,,,
West Central-Southwest New Hampshire nonmetropolitan area,Accountants and auditors,,190,14.3,26.01,54090,2.5,17.25,20.13,25.38,30.37,36.27,35870,41870,52790,63170,75430,,,
West Central-Southwest New Hampshire nonmetropolitan area,Financial analysts,,60,34.8,33.02,68670,5.1,20.90,23.86,33.35,40.33,48.36,43480,49630,69380,83880,100590,,,
West Central-Southwest New Hampshire nonmetropolitan area,Insurance underwriters,,90,38.4,27.21,56610,5.9,17.03,20.69,25.01,34.10,40.42,35420,43040,52020,70920,84080,,,
West Central-Southwest New Hampshire nonmetropolitan area,Loan officers,,50,34.8,29.27,60890,6.4,18.82,21.92,27.38,36.21,45.13,39150,45600,56940,75310,93870,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Financial specialists, all other",,70,27.6,28.55,59380,7.0,16.79,22.43,28.67,32.50,43.19,34930,46650,59630,67590,89840,,,
West Central-Southwest New Hampshire nonmetropolitan area,Computer and mathematical science occupations,major,740,14.5,30.36,63160,2.5,18.24,22.43,28.60,37.37,46.30,37940,46650,59500,77720,96310,,,
West Central-Southwest New Hampshire nonmetropolitan area,Computer programmers,,40,22.5,30.39,63200,3.7,22.73,25.69,29.65,34.99,40.04,47270,53440,61680,72790,83270,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Computer software engineers, applications",,100,24.7,38.27,79600,6.8,23.46,28.48,36.37,46.74,56.09,48790,59250,75650,97210,116670,,,
West Central-Southwest New Hampshire nonmetropolitan area,Computer support specialists,,110,16.7,20.49,42630,4.2,13.24,15.43,18.54,24.30,31.10,27540,32090,38560,50540,64700,,,
West Central-Southwest New Hampshire nonmetropolitan area,Computer systems analysts,,160,28.7,31.95,66450,4.5,21.11,23.17,29.59,41.85,47.76,43900,48200,61550,87050,99350,,,
West Central-Southwest New Hampshire nonmetropolitan area,Network and computer systems administrators,,90,12.5,29.03,60390,2.8,18.84,22.71,28.89,35.68,40.12,39190,47240,60090,74210,83450,,,
West Central-Southwest New Hampshire nonmetropolitan area,Network systems and data communications analysts,,30,26.5,28.04,58330,4.2,18.61,21.86,24.67,32.43,45.74,38710,45470,51310,67450,95150,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Computer specialists, all other",,80,7.2,27.39,56970,3.1,17.95,22.12,27.00,32.25,38.52,37340,46010,56160,67080,80130,,,
West Central-Southwest New Hampshire nonmetropolitan area,Architecture and engineering occupations,major,490,9.5,29.73,61830,2.1,18.09,22.20,28.22,36.19,44.05,37630,46170,58690,75270,91620,,,
West Central-Southwest New Hampshire nonmetropolitan area,Electrical engineers,,40,37.5,33.23,69120,16.5,21.58,23.19,26.37,40.70,58.78,44890,48240,54860,84650,122250,,,
West Central-Southwest New Hampshire nonmetropolitan area,Industrial engineers,,80,15.6,33.71,70110,3.7,25.40,28.69,33.61,38.54,43.38,52830,59670,69900,80170,90220,,,
West Central-Southwest New Hampshire nonmetropolitan area,Mechanical engineers,,50,27.8,37.90,78830,4.0,27.16,29.92,35.18,43.28,55.12,56480,62240,73170,90030,114640,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Engineers, all other",,110,14.0,32.15,66880,2.0,21.65,24.54,32.57,38.30,44.23,45030,51040,67740,79670,92000,,,
West Central-Southwest New Hampshire nonmetropolitan area,Architectural and civil drafters,,30,14.3,21.86,45470,5.1,14.51,18.04,21.70,25.08,30.51,30170,37510,45130,52160,63460,,,
West Central-Southwest New Hampshire nonmetropolitan area,Electrical and electronic engineering technicians,,30,3.1,18.88,39280,4.1,13.71,15.33,18.57,22.32,24.88,28520,31880,38630,46440,51760,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Life, physical, and social science occupations",major,140,23.1,27.53,57270,3.7,16.39,21.06,26.84,31.89,40.68,34080,43810,55830,66340,84610,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Clinical, counseling, and school psychologists",,40,39.9,30.63,63710,3.3,22.40,26.99,30.83,34.60,38.82,46590,56150,64120,71980,80740,,,
West Central-Southwest New Hampshire nonmetropolitan area,Community and social services occupations,major,860,25.5,15.10,31420,5.1,8.60,9.99,13.40,18.46,26.31,17890,20790,27880,38390,54730,,,
West Central-Southwest New Hampshire nonmetropolitan area,Substance abuse and behavioral disorder counselors,,40,19.8,15.75,32750,4.2,11.73,13.35,15.10,18.09,21.30,24410,27770,31400,37620,44310,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Educational, vocational, and school counselors",,100,12.8,23.42,48700,2.1,16.95,18.96,22.84,27.71,31.18,35250,39430,47510,57640,64860,,,
West Central-Southwest New Hampshire nonmetropolitan area,Mental health counselors,,**,**,23.27,48400,14.9,14.94,18.80,24.48,29.01,31.19,31080,39110,50910,60330,64870,,,
West Central-Southwest New Hampshire nonmetropolitan area,Rehabilitation counselors,,40,45.2,13.46,28000,8.8,9.26,12.13,13.60,14.86,15.68,19260,25230,28290,30920,32610,,,
West Central-Southwest New Hampshire nonmetropolitan area,Medical and public health social workers,,30,33.3,25.90,53870,4.1,19.35,22.20,26.14,29.46,31.52,40250,46180,54370,61280,65560,,,
West Central-Southwest New Hampshire nonmetropolitan area,Social and human service assistants,,480,39.1,11.01,22900,6.0,8.24,9.01,10.61,12.81,14.77,17140,18750,22060,26640,30730,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Community and social service specialists, all other",,**,**,17.02,35390,9.9,13.25,14.16,15.61,18.30,25.71,27550,29460,32470,38070,53470,,,
West Central-Southwest New Hampshire nonmetropolitan area,Legal occupations,major,130,13.0,41.26,85830,12.2,17.11,19.63,30.95,54.56,#,35590,40840,64380,113480,#,,,
West Central-Southwest New Hampshire nonmetropolitan area,Lawyers,,80,10.3,54.09,112510,12.0,25.09,31.68,46.74,63.77,#,52190,65890,97220,132640,#,,,
West Central-Southwest New Hampshire nonmetropolitan area,Paralegals and legal assistants,,40,30.2,19.75,41090,7.5,16.51,17.34,18.72,20.20,25.73,34350,36070,38940,42010,53520,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Education, training, and library occupations",major,3370,12.3,20.92,43520,3.7,10.14,13.08,20.04,27.36,32.39,21080,27200,41690,56900,67360,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Preschool teachers, except special education",,180,28.5,13.46,27990,5.0,10.29,11.25,12.70,14.92,18.71,21400,23410,26420,31030,38920,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Kindergarten teachers, except special education",,30,38.7,*,41680,5.4,*,*,*,*,*,29610,34920,41510,48400,55020,True,,
West Central-Southwest New Hampshire nonmetropolitan area,"Elementary school teachers, except special education",,680,18.2,*,47780,1.7,*,*,*,*,*,33760,38870,48010,56930,62840,True,,
West Central-Southwest New Hampshire nonmetropolitan area,"Middle school teachers, except special and vocational education",,200,29.5,*,47290,2.4,*,*,*,*,*,33760,38220,46540,56330,63290,True,,
West Central-Southwest New Hampshire nonmetropolitan area,"Secondary school teachers, except special and vocational education",,250,12.3,*,47730,2.5,*,*,*,*,*,34490,39080,47450,57070,63440,True,,
West Central-Southwest New Hampshire nonmetropolitan area,"Special education teachers, preschool, kindergarten, and elementary school",,**,**,*,45390,2.2,*,*,*,*,*,33930,37290,44280,53700,60480,True,,
West Central-Southwest New Hampshire nonmetropolitan area,Self-enrichment education teachers,,**,**,8.49,17670,21.2,6.62,6.80,7.10,7.40,15.72,13770,14140,14770,15390,32700,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Teachers and instructors, all other",,390,13.7,*,46360,6.0,*,*,*,*,*,14880,26890,38330,57730,106660,True,,
West Central-Southwest New Hampshire nonmetropolitan area,Librarians,,60,24.5,20.26,42130,3.7,12.90,13.96,16.09,24.61,31.19,26830,29030,33460,51200,64880,,,
West Central-Southwest New Hampshire nonmetropolitan area,Library technicians,,40,36.2,15.13,31470,5.4,10.06,11.79,13.79,17.10,23.79,20920,24520,28680,35570,49470,,,
West Central-Southwest New Hampshire nonmetropolitan area,Instructional coordinators,,40,5.7,25.18,52380,5.0,17.85,20.25,23.11,27.22,35.66,37120,42110,48070,56620,74180,,,
West Central-Southwest New Hampshire nonmetropolitan area,Teacher assistants,,680,25.0,*,23280,2.8,*,*,*,*,*,17500,20490,23120,25830,29970,True,,
West Central-Southwest New Hampshire nonmetropolitan area,"Arts, design, entertainment, sports, and media occupations",major,520,15.6,27.67,57540,5.2,12.57,16.70,23.57,32.17,47.35,26150,34730,49020,66920,98490,,,
West Central-Southwest New Hampshire nonmetropolitan area,Graphic designers,,130,27.8,21.38,44460,6.9,13.52,15.52,20.65,25.58,29.16,28130,32290,42940,53210,60640,,,
West Central-Southwest New Hampshire nonmetropolitan area,Coaches and scouts,,40,18.2,*,44120,5.9,*,*,*,*,*,21170,33570,43410,57130,64900,True,,
West Central-Southwest New Hampshire nonmetropolitan area,Public relations specialists,,70,17.5,27.43,57060,5.5,17.07,20.37,24.36,32.76,44.16,35510,42370,50670,68140,91850,,,
West Central-Southwest New Hampshire nonmetropolitan area,Editors,,70,31.1,30.85,64160,6.4,18.38,22.93,29.60,40.60,46.42,38240,47700,61570,84450,96560,,,
West Central-Southwest New Hampshire nonmetropolitan area,Healthcare practitioners and technical occupations,major,1860,4.3,31.37,65240,7.6,14.84,19.64,25.85,31.49,55.21,30860,40840,53770,65510,114840,,,
West Central-Southwest New Hampshire nonmetropolitan area,Pharmacists,,50,47.2,55.61,115660,3.5,50.53,53.33,57.20,61.12,63.52,105100,110930,118970,127120,132110,,,
West Central-Southwest New Hampshire nonmetropolitan area,Registered nurses,,730,4.6,26.98,56110,1.9,20.63,23.36,27.04,30.22,32.81,42910,48590,56250,62850,68240,,,
West Central-Southwest New Hampshire nonmetropolitan area,Occupational therapists,,40,33.0,28.23,58720,2.5,22.05,25.20,28.45,31.77,35.65,45860,52410,59180,66080,74160,,,
West Central-Southwest New Hampshire nonmetropolitan area,Physical therapists,,60,4.7,30.77,64000,2.9,23.19,26.45,31.10,35.84,38.95,48240,55020,64690,74540,81010,,,
West Central-Southwest New Hampshire nonmetropolitan area,Dental hygienists,,40,28.4,35.18,73170,4.7,30.51,33.60,36.11,38.62,40.63,63450,69890,75110,80330,84510,,,
West Central-Southwest New Hampshire nonmetropolitan area,Emergency medical technicians and paramedics,,80,13.4,15.32,31870,9.7,10.37,11.54,14.00,19.22,23.66,21560,24010,29120,39970,49210,,,
West Central-Southwest New Hampshire nonmetropolitan area,Pharmacy technicians,,50,20.9,13.54,28170,7.5,9.62,10.74,12.86,14.82,17.20,20000,22340,26750,30830,35780,,,
West Central-Southwest New Hampshire nonmetropolitan area,Veterinary technologists and technicians,,50,25.7,15.25,31720,4.2,11.72,13.54,15.31,17.04,19.08,24380,28160,31850,35440,39690,,,
West Central-Southwest New Hampshire nonmetropolitan area,Licensed practical and licensed vocational nurses,,250,16.2,20.02,41640,3.2,15.98,17.26,19.17,22.91,25.73,33230,35910,39880,47660,53510,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Health technologists and technicians, all other",,40,22.4,16.39,34100,2.3,11.52,13.34,15.66,19.55,22.87,23970,27740,32580,40660,47560,,,
West Central-Southwest New Hampshire nonmetropolitan area,Healthcare support occupations,major,1170,13.5,12.31,25600,2.4,8.93,10.28,11.75,14.26,16.62,18570,21390,24440,29650,34570,,,
West Central-Southwest New Hampshire nonmetropolitan area,Home health aides,,300,32.5,10.30,21420,3.3,8.39,9.16,10.26,11.48,12.37,17440,19060,21340,23870,25730,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Nursing aides, orderlies, and attendants",,540,15.8,12.59,26190,1.8,10.22,10.94,12.10,14.36,16.00,21260,22750,25170,29860,33270,,,
West Central-Southwest New Hampshire nonmetropolitan area,Dental assistants,,70,21.6,17.18,35740,4.5,13.31,15.25,17.44,19.11,20.44,27680,31710,36280,39740,42510,,,
West Central-Southwest New Hampshire nonmetropolitan area,Medical assistants,,60,11.5,13.89,28900,4.0,10.66,12.18,13.83,15.26,18.05,22170,25330,28770,31740,37540,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Healthcare support workers, all other",,**,**,10.90,22670,4.4,7.98,8.76,10.02,12.99,15.19,16590,18220,20840,27030,31600,,,
West Central-Southwest New Hampshire nonmetropolitan area,Protective service occupations,major,570,12.9,17.48,36360,4.7,10.53,12.01,15.94,21.82,27.07,21910,24980,33160,45380,56310,,,
West Central-Southwest New Hampshire nonmetropolitan area,First-line supervisors/managers of police and detectives,,40,22.4,26.43,54980,3.6,18.75,21.78,26.31,30.38,34.53,39010,45300,54720,63190,71830,,,
West Central-Southwest New Hampshire nonmetropolitan area,Fire fighters,,100,25.8,16.75,34840,7.0,11.06,12.15,15.37,22.03,24.50,23010,25280,31970,45830,50970,,,
West Central-Southwest New Hampshire nonmetropolitan area,Police and sheriff's patrol officers,,150,13.4,18.33,38120,2.3,13.02,15.26,18.17,21.05,24.29,27090,31740,37780,43790,50520,,,
West Central-Southwest New Hampshire nonmetropolitan area,Security guards,,120,23.9,13.00,27040,3.8,10.51,11.13,12.16,14.04,16.69,21860,23140,25280,29200,34720,,,
West Central-Southwest New Hampshire nonmetropolitan area,Food preparation and serving related occupations,major,3360,4.5,9.91,20620,1.9,6.98,7.58,9.06,11.48,14.41,14530,15760,18850,23880,29970,,,
West Central-Southwest New Hampshire nonmetropolitan area,First-line supervisors/managers of food preparation and serving workers,,210,12.1,15.22,31670,3.8,9.94,12.67,14.62,17.60,21.52,20680,26340,30400,36610,44750,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Cooks, fast food",,100,23.4,8.72,18140,6.9,6.85,7.22,7.90,9.47,12.95,14240,15010,16430,19690,26940,,,
West Central-Southwest New Hampshire nonmetropolitan area,"Cooks, institution and cafeteria",,150,17.5,11.86,24660,1.9,9.68,10.40,11.43,13.05,15.17,20120,21630,23780,27140,31550,,,
