AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,detailed,200,16,0.76,0.92,,30.07,62550,2.4,21.17,23.9,29.42,36.19,39.25,44020,49710,61190,75270,81650,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,70,9.5,0.269,0.57,,27.66,57530,3,14.64,22.61,27.44,32.37,39.3,30460,47020,57080,67320,81740,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,70,16.4,0.275,0.49,,26.34,54790,3,17.97,21.98,26.53,29.84,34.41,37380,45720,55180,62070,71570,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-2011,Firefighters,detailed,930,8.7,3.465,1.57,,14.51,30180,3.1,10.13,10.89,12.3,16.54,23.02,21080,22640,25580,34390,47880,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-3012,Correctional Officers and Jailers,detailed,600,25.2,2.238,0.78,,17.91,37250,1.8,15.16,16.31,17.54,19.2,22.54,31520,33930,36480,39930,46880,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-3021,Detectives and Criminal Investigators,detailed,60,24.1,0.24,0.33,,29.16,60650,10.4,17.4,19.83,24.44,28.87,62.92,36180,41240,50840,60040,130880,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-3051,Police and Sheriff's Patrol Officers,detailed,890,14.8,3.327,0.73,,21.13,43950,2.3,14.81,16.97,20.56,24.63,30.2,30810,35300,42770,51230,62820,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,970,16.7,3.625,0.47,,17.91,37240,5.5,11.21,13.14,16.4,22.09,28.15,23310,27330,34120,45950,58560,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,280,42.5,1.038,1.06,,9.3,19350,5,8.02,8.44,9.14,9.93,11.58,16690,17560,19010,20650,24100,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,50,8.7,0.197,0.2,,21.53,44770,1.8,15.15,17.36,20.63,25.5,29.59,31510,36120,42910,53050,61560,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,25130,5,93.66,1.02,,10.7,22250,2.4,7.99,8.55,9.5,11.6,14.73,16620,17780,19770,24130,30640,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-1011,Chefs and Head Cooks,detailed,110,49.3,0.421,0.48,,23.21,48270,6.8,16.8,18.14,20.18,28.13,35.74,34950,37730,41970,58500,74340,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,1970,9.7,7.331,1.06,,15.68,32610,4,8.98,10.63,14.11,18.94,25.67,18680,22100,29350,39390,53380,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,1830,42,6.819,1.9,,9.55,19860,3,8.08,8.53,9.28,10.11,11.82,16800,17740,19300,21020,24590,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,760,11.3,2.838,1.04,,12.54,26090,2.1,9.78,10.84,12.36,14.16,15.72,20350,22550,25710,29460,32690,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,2680,22.4,9.982,1.05,,10.97,22810,3.3,7.96,8.78,10.65,12.77,14.63,16560,18270,22160,26570,30430,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,**,**,**,**,,16.16,33610,6.1,13.53,15.59,16.79,18.01,18.75,28150,32430,34930,37470,38990,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,990,11.4,3.701,0.63,,11.59,24100,3,8.34,9.44,11.13,13.06,15.5,17350,19630,23160,27170,32240,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-3011,Bartenders,detailed,360,10.9,1.324,0.3,,16.24,33790,13.9,8.29,9.1,14.6,23.16,27.27,17240,18930,30380,48160,56720,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,8530,7.6,31.797,1.17,,9.78,20350,1.9,7.99,8.51,9.38,10.89,12.27,16610,17700,19510,22650,25530,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,4720,23.7,17.581,1,,9.77,20330,8.7,7.83,8.22,8.85,9.53,11.87,16280,17090,18410,19810,24680,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",detailed,540,17.4,1.998,1.06,,10.52,21890,5.3,8.22,8.95,10.07,12.17,13.88,17110,18610,20950,25310,28880,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,580,27.4,2.163,0.67,,9.95,20700,13.7,7.75,8.19,8.87,9.86,13.91,16110,17030,18450,20510,28930,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,550,25.4,2.048,0.58,,9.65,20080,3,7.91,8.41,9.22,10.72,12.45,16450,17490,19180,22290,25900,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,1320,21.3,4.914,1.7,,9.3,19340,2.6,7.87,8.34,9.11,10.13,11.37,16370,17350,18950,21070,23640,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,**,**,**,**,,14.35,29850,6.3,9.69,12.82,14.63,16.93,18.35,20150,26660,30420,35210,38170,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,7480,3.2,27.888,0.92,,12.26,25490,2.9,8.48,9.6,11.41,13.94,16.17,17650,19960,23720,29000,33630,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,350,9.4,1.286,1.21,,18.43,38330,5.1,11.16,13.36,16.12,23.31,27.99,23210,27800,33530,48480,58210,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,**,**,**,**,,27.55,57300,24.2,13.07,14.62,21.63,36.03,55.98,27180,30410,44990,74950,116440,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,2690,14.5,10.029,0.69,,11.07,23030,3.5,8.3,9.17,10.7,12.4,14.54,17260,19070,22250,25800,30230,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,2360,17.9,8.794,1.39,,10.77,22400,4.2,8.22,9.07,10.41,12.43,14.13,17100,18860,21650,25860,29400,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,240,21.9,0.888,1.64,,14.18,29500,9.3,9.55,10.7,13.5,16.29,20.2,19870,22260,28090,33880,42010,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,1700,6.8,6.343,1.02,,13.6,28290,4.6,9.95,11.15,13.64,15.52,17.92,20710,23190,28370,32280,37270,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,4940,7.1,18.421,0.82,,12.72,26450,3.8,8.17,8.95,10.8,14.93,19.38,16990,18620,22470,31060,40300,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,280,14,1.042,0.7,,19.21,39950,1.9,13.76,16.19,18.85,22.07,24.73,28630,33670,39210,45910,51440,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,630,11.6,2.361,1.63,,10.81,22480,5.2,7.87,8.71,10.28,11.76,14.86,16360,18110,21370,24470,30900,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,500,33.9,1.859,1.98,,9.03,18780,4.4,8.1,8.44,9.02,9.6,10,16840,17560,18750,19960,20790,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,430,19.2,1.601,0.7,,9.38,19510,3.8,7.77,8.2,8.9,9.85,12.89,16160,17060,18510,20490,26800,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,100,39,0.383,1.64,,13.68,28460,4.6,10.47,12.75,13.84,14.94,17.07,21780,26510,28790,31070,35510,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,50,30.7,0.202,1.16,,27.61,57440,2.6,18.83,21.56,24.55,33.65,42.83,39160,44840,51060,70000,89090,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,550,23.1,2.035,0.77,,11.56,24040,7.1,8.04,8.71,10.43,13.94,15.34,16730,18120,21700,29000,31910,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,60,14.6,0.21,0.74,,14.54,30250,4.5,11.98,12.91,14.33,16.44,18.37,24910,26860,29800,34190,38220,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,1130,18.7,4.219,1.1,,11.27,23450,3.8,8.15,8.92,10.27,13.4,16.6,16960,18550,21350,27880,34530,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,510,26.8,1.885,0.85,,17.36,36100,14.3,8.84,10.6,14.62,20.73,29.17,18380,22060,30410,43110,60670,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,280,27.4,1.041,0.43,,14.79,30750,2.3,9.94,11.54,14.06,16.99,19.23,20670,24000,29250,35340,40000,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,160,17.2,0.592,0.81,,13.68,28460,4,8.43,9.27,10.75,18.24,24.15,17530,19280,22360,37930,50230,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,**,**,**,**,,13.41,27900,5.2,8.81,10.04,13.01,14.86,21.63,18330,20880,27070,30920,44990,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,25330,3.4,94.405,0.96,,18.6,38690,3.4,8.32,9.43,11.97,20.98,36.59,17310,19620,24890,43640,76100,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,2240,6.8,8.342,1.05,,25.96,53990,10.4,13.19,15.61,20.14,26.43,37.4,27440,32470,41890,54970,77780,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,360,10.2,1.337,0.79,,46.2,96090,3,25.72,32.69,42.69,57.81,74.86,53500,67990,88800,120250,155710,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,6960,14.3,25.918,1.06,,9.76,20300,1.8,7.91,8.43,9.3,10.8,12.2,16460,17540,19340,22470,25380,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,440,24.4,1.634,0.58,,14.49,30150,7.1,8.3,9.25,13.05,19.55,23.82,17270,19250,27150,40660,49540,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,630,22.1,2.331,1.34,,16.74,34820,7.4,8.47,10.38,15.78,19.23,28.29,17620,21600,32820,39990,58840,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,8420,9.8,31.358,1.07,,12.53,26070,3.3,8.32,9.37,10.91,13.37,18.91,17300,19490,22690,27810,39340,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,150,21,0.569,0.64,,43.42,90310,7.8,16.72,21.4,34.35,61.75,86.47,34770,44510,71450,128440,179860,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,810,17.3,3.026,1.08,,29.35,61060,13.4,14.1,16.53,19.51,41.54,60.41,29320,34390,40570,86410,125650,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,530,12.3,1.978,0.66,,34.56,71890,8.7,16.58,19.32,24.78,34.84,69.6,34480,40180,51550,72470,144770,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,40,28.6,0.132,0.29,,17.43,36250,11,10.6,11.59,13.95,25.12,28.3,22040,24100,29010,52240,58860,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,1600,11.4,5.963,0.84,,28.34,58940,5.2,10.62,16.3,24.76,35.33,47.37,22100,33890,51490,73490,98530,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,260,21.8,0.968,0.46,,49.27,102480,9.1,18.56,34.29,47.63,65.53,76.11,38610,71330,99070,136310,158320,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,2310,7.5,8.612,0.94,,36.75,76450,4.5,14.66,21.61,30.2,46.21,65.8,30490,44950,62810,96120,136870,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,**,**,**,**,,20.83,43330,19.2,12.36,13.65,18.74,23.97,31.19,25710,28390,38970,49870,64870,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,50,45.1,0.189,0.65,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,210,16.9,0.791,0.72,,24.51,50990,8.8,12.82,14.35,20.52,33.41,46.78,26660,29850,42670,69490,97300,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,70,8.4,0.268,0.29,,13.3,27660,16,7.82,8.68,13.41,17.78,19.2,16270,18060,27890,36980,39940,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,34010,2.6,126.74,0.95,,18.29,38050,1.1,11.14,14,17.41,21.76,27.5,23180,29130,36200,45270,57210,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,2550,5.3,9.515,0.94,,26.29,54680,1.6,15.96,20.27,25.85,31.37,38.14,33200,42170,53760,65250,79330,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,90,11,0.349,0.75,,13.64,28380,3.1,9.43,10.82,12.91,16.36,18.67,19620,22500,26850,34040,38840,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,220,16.7,0.833,0.52,,17.12,35600,2.1,12.73,14.19,16.65,19.68,22.95,26480,29520,34630,40930,47740,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,780,7.3,2.901,0.91,,18.55,38590,1.9,13.8,15.89,18.2,21.45,24.24,28710,33050,37860,44620,50410,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,2990,6,11.132,1.08,,18.71,38930,1.9,12.08,14.7,18.14,22.32,26.39,25130,30580,37720,46430,54890,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,280,11.1,1.03,1.06,,20.65,42950,3.1,14.34,16.77,20.08,23.77,29.21,29820,34890,41760,49450,60750,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,50,17.2,0.189,0.42,,19.55,40660,2.2,15.82,17.08,18.68,21.31,24.67,32900,35530,38860,44330,51310,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,600,15,2.23,0.74,,16.67,34680,2.5,13.37,15.08,16.74,18.43,19.89,27810,31360,34820,38340,41360,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,120,10.1,0.444,1.36,,21.65,45030,3.2,15.78,19.36,21.75,24.15,28.19,32830,40280,45240,50240,58630,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,290,18.1,1.073,1.02,,17.99,37410,3.3,13.04,15.87,17.66,20.36,23.54,27120,33010,36740,42340,48950,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,30,13.1,0.127,0.7,,21.8,45350,2.3,17.67,20.19,22.07,23.95,25.74,36760,41990,45900,49810,53540,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,4820,10.6,17.974,0.9,,16.44,34200,2,9.84,12.78,16.06,19.41,23.85,20460,26580,33390,40380,49610,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,620,35.8,2.313,2.43,,18.19,37840,2.5,15.3,16.21,17.7,19.76,23.01,31830,33730,36820,41110,47860,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,**,**,**,**,,17.68,36770,5.7,10.69,13.21,16.65,20.57,27.63,22230,27470,34620,42780,57470,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,440,6.4,1.642,0.9,,9.86,20500,2.3,7.92,8.54,9.67,11.07,11.96,16480,17760,20100,23020,24870,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,780,0.3,2.901,2.26,,17.51,36410,2.6,14.59,15.85,17.4,18.98,22.09,30350,32980,36200,39470,45950,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,170,23.8,0.639,1.09,,11.11,23120,7.5,8.02,8.67,9.75,12.65,17.18,16670,18030,20280,26320,35730,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,420,12.6,1.583,1.11,,22.06,45870,3.5,16.67,18.9,21.56,24.57,28.98,34680,39310,44840,51100,60290,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,**,**,**,**,,20.86,43390,6.9,16.44,17.66,19.81,24.2,27.1,34200,36740,41210,50330,56360,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,140,25.7,0.505,0.54,,14.83,30850,3.6,10.4,12.21,14.09,17.52,20.88,21640,25410,29310,36450,43420,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,210,18.7,0.771,0.97,,18.01,37460,2.1,13.83,15.94,17.85,19.78,22.96,28770,33150,37120,41130,47760,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,2480,6.2,9.239,1.28,,14.1,29320,1.7,9.82,12.06,13.93,16,18.7,20430,25090,28980,33270,38890,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,610,1.3,2.276,2.7,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,**,**,**,**,,16.14,33570,4,11.11,12.76,15.03,19.09,23,23110,26550,31250,39710,47830,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,150,13.2,0.56,0.86,,21.76,45260,4.3,15.1,17.05,21.32,26.6,30.19,31410,35460,44350,55330,62800,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,90,40,0.325,0.64,,13.83,28780,5.1,10.86,12.31,13.8,15.27,17.46,22590,25610,28700,31750,36320,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,160,5.4,0.578,0.89,,16.73,34810,1.7,12.98,14.47,16.69,18.86,21.83,27000,30100,34720,39220,45400,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,200,17.2,0.73,0.54,,19.51,40570,6,8.72,13.92,19.76,23.69,30.93,18140,28950,41100,49270,64320,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,120,0,0.458,0.83,,25.73,53510,1.8,20.75,21.81,29.2,29.21,29.8,43160,45360,60740,60750,61980,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,780,0,2.903,1.26,,25.2,52420,2.4,17.78,17.79,26.45,30.97,32.6,36990,37000,55010,64410,67820,,
